dataset,id,Lon,Lat,HF,IsoCorrAnomaly,MeanCurv,SI_TopoIso,LAB,LAB_LitMod,LAB_LitMod_Aus17,LAB_AN1,Moho,Moho_AN1,Moho_AN1_Aus17_Afr,Moho_LitMod_Aus17_Afr,Topo,Tectonics,Ridge,Transform,Trench,YoungRift,Volcanos,MagAnomaly,Sus,Sus_AN1,Sus_AN1_Aus17_Afr,Sus_LitMod_Aus17_Afr,Bz5,Bz400,Curie,Methane,IceTopography,x,y
test,2312,141.50289,-16.5,68,18.70331566,0.002663794,0.263123338,148.2141311,148.2141311,174.9096317,148.2141311,36.0672253,36.0672253,35.06072387,35.06072387,4,1.751445,1332.74279,1474.95376,1230.84394,516.3080857,1045.208993,-13.67210412,0.01207272,0.012085769,0.01241337,0.01241337,-9.243259681,0.455763107,48.85113643,1795.856963,0,1195259,8164516
test,2313,142.02312,-16.5,68,17.43449104,0.003746703,0.402876926,128.6087171,128.6087171,148.3366237,128.6087171,35.56780497,35.56780497,35.19078137,35.19078137,26.44359999,2.01156,1286.44232,1466.63008,1202.75152,463.7648716,1009.922536,-5.194332844,0.012241445,0.012261304,0.012372824,0.012372824,-24.86510598,-0.042508416,43.30996723,1796.213859,0,1251107,8162634
test,2314,142.54335,-16.5,68,26.31474306,0.005943397,0.692518009,109.4473893,109.4473893,122.7770171,109.4473893,35.07835513,35.07835513,35.26838525,35.26838525,62.55049999,2.271675,1240.31525,1458.69655,1175.04925,411.2043164,978.3430287,1.504244466,0.01240778,0.012427203,0.012352352,0.012352352,-30.96909122,-0.496873522,38.42575204,1796.479891,0,1307007,8160605
test,2315,143.06358,-16.5,68,34.45127989,0.008491728,0.864157074,95.17131629,95.17131629,108.3655285,95.17131629,34.69858747,34.69858747,34.76896294,34.76896294,95.47219998,2.53179,1196.0957,1455.05494,1151.6389,358.4529975,947.3343405,-11.36954314,0.012550793,0.012573568,0.012492143,0.012492143,-32.75731103,-0.825908812,33.85650827,1795.746349,0,1362964,8158427
test,2316,143.58382,-16.5,68,37.24629233,0.011101789,0.803043972,81.75363787,81.75363787,95.91323943,81.75363787,34.33976751,34.33976751,34.1974461,34.1974461,127.2938,2.79191,1152.12676,1452,1128.56338,305.6922809,920.4249233,-21.70075083,0.012684399,0.012699263,0.012738957,0.012738957,-27.75932582,-0.982891345,31.54943615,1795.079433,0,1418983,8156099
test,2317,144.10405,-16.5,68,38.69180012,0.013973702,0.728346344,72.80690593,72.80690593,93.66327008,72.80690593,34.09005734,34.09005734,33.25062766,33.25062766,190.1375006,3.03901875,1109.4679,1452,1107.23395,252.888928,894.6209799,-18.79244477,0.03343706,0.033487789,0.034369827,0.034369827,-13.12003501,-0.958907517,29.50134471,1794.759497,0,1475065,8153620
test,2318,144.62428,-16.5,68,34.73976357,0.017734292,0.684757327,64.57516515,64.57516515,91.43212023,64.57516515,33.87638802,33.87638802,32.48277272,32.48277272,382.8335996,3.234105,1067.55472,1452.49712,1086.89876,200.2595691,873.2366501,-14.56336521,0.010682394,0.010691488,0.011164793,0.011164793,0.324085307,-0.772179313,28.4889488,1794.062745,0,1531216,8150990
test,2319,145.14451,-16.5,68,34.13648059,0.02311052,0.661831414,58.62135125,58.62135125,89.26092839,58.62135125,33.77754305,33.77754305,32.28508675,32.28508675,641.8077975,3.42919125,1028.01724,1454.57804,1069.73117,148.1845469,853.6183827,-6.126365912,0.010711685,0.010721959,0.011208302,0.011208302,-6.667050625,-0.451471628,27.93185497,1792.165481,0,1587439,8148207
test,2320,124.93506,-16,68,20.93109945,0.013980664,0.712213817,154.3987384,154.3987384,213.0288424,154.3987384,35.08558272,35.08558272,37.54024734,37.54024734,195.3694001,2,2024.05218,1466.80837,588.6036991,1323.9024,837.3460094,-30.69723861,0.034642681,0.034648359,0.032249851,0.032249851,-33.74168515,-7.775065873,83.99292922,1794.06322,0,-581619,8204682
test,2321,125.45455,-16,68,24.95530871,0.015543157,0.761198057,151.9618099,151.9618099,217.0581241,151.9618099,35.36091178,35.36091178,38.81819326,38.81819326,486.5179991,2,1999.63615,1474.340975,607.772877,1344.682,846.5359031,-41.77652304,0.034366269,0.034363886,0.031172701,0.031172701,-7.915300644,-7.280240803,89.47024689,1793.159566,0,-525337,8207364
test,2322,125.97403,-16,68,29.47009254,0.017139039,0.828626861,143.3747694,143.3747694,219.3234296,143.3747694,35.7523733,35.7523733,39.88043006,39.88043006,573.7248996,2,1977.59074,1485.42866,628.7904144,1334.412235,856.4237153,-34.79355829,0.032559057,0.032565894,0.02874934,0.02874934,17.16977896,-6.457987076,94.24260477,1793.351863,0,-469128,8209897
test,2323,126.49351,-16,68,30.75222246,0.017749891,0.888094492,134.1980517,134.1980517,221.4196126,134.1980517,36.1549701,36.1549701,40.92198702,40.92198702,419.3248998,1.753245,1955.77258,1496.85722,649.9852079,1321.165495,872.6930601,-26.07880539,0.029996096,0.029979063,0.026363749,0.026363749,17.55452363,-5.340339124,96.19161043,1793.649239,0,-412989,8212284
test,2324,127.01299,-16,68,31.74246168,0.016873492,0.929674622,136.5085594,136.5085594,222.0388202,136.5085594,36.70376995,36.70376995,38.8445658,38.8445658,318.4191,1.493505,1936.775865,1512.646195,672.2829268,1285.0907,889.4489312,2.798821567,0.029561516,0.02954322,0.02781675,0.02781675,-3.723826916,-4.000825406,97.8192032,1793.125373,0,-356914,8214524
test,2325,127.53247,-16,68,27.98446052,0.014044484,0.917814654,139.6914863,139.6914863,222.5458561,139.6914863,37.25912751,37.25912751,36.84961022,36.84961022,309.2759,1.233765,1918.009665,1528.70139,694.8592284,1248.92192,912.0811249,31.40500246,0.029115691,0.029074728,0.029592814,0.029592814,-21.37731536,-2.563931041,92.70765269,1792.607496,0,-300900,8216619
test,2326,128.05195,-16,68,23.10881353,0.00929532,0.792385732,153.7798785,153.7798785,221.650717,153.7798785,37.88509988,37.88509988,36.68337678,36.68337678,372.0314997,1,1902.165525,1547.92215,721.4046437,1215.6752,935.2361924,52.11383688,0.028639718,0.028600071,0.029996906,0.029996906,-29.96128834,-1.168281796,87.71140509,1792.335264,0,-244943,8218570
test,2327,128.57143,-16,68,8.174784327,0.00377159,0.433161827,166.6386958,166.6386958,220.6538303,166.6386958,38.53000129,38.53000129,36.79214886,36.79214886,141.1864987,1,1886.71425,1567.607205,746.6964634,1182.92849,963.096922,75.50280219,0.030701112,0.030635833,0.032097719,0.032097719,-44.65570318,0.059598805,83.75283924,1792.10672,0,-189038,8220377
test,2328,129.09091,-16,68,-3.814068951,-0.000478293,-0.060242077,171.7849135,171.7849135,219.0187238,171.7849135,39.29363653,39.29363653,38.62591362,38.62591362,77,1,1873.72725,1590.204585,764.1250111,1153.31813,987.0478002,115.7030883,0.018740308,0.018682186,0.018982038,0.018982038,-61.88108696,1.028281292,80.98478642,1792.152219,0,-133182,8222042
test,2329,129.61039,-16,68,-1.918706586,-0.00226155,-0.320155412,175.0309092,175.0309092,217.2263736,175.0309092,40.01532367,40.01532367,39.99714401,39.99714401,51.17229986,1,1861.51298,1613.574695,779.2188143,1124.535695,992.5667679,140.8576824,0.028416327,0.028324753,0.028081698,0.028081698,-51.90495051,1.697119775,83.82907734,1792.338724,0,-77370,8223564
test,2330,130.12987,-16,68,-0.176070351,-0.002203616,-0.446798255,171.2349464,171.2349464,214.8512999,171.2349464,40.58155695,40.58155695,39.6542863,39.6542863,185.1198996,1,1852.16234,1639.808435,785.660379,1098.821435,999.4882032,110.2550325,0.034503516,0.034429174,0.0352272,0.0352272,-7.269813968,2.078054506,86.85351196,1793.047777,0,-21599,8224944
test,2331,130.64935,-16,68,1.108387497,-0.00170581,-0.423807173,168.683214,168.683214,213.1850371,168.683214,41.19856953,41.19856953,39.80129669,39.80129669,179.7344991,1,1843.7078,1661.1883,792.7740186,1074.548402,1010.617041,73.31966174,0.033986902,0.033933667,0.035289638,0.035289638,28.71993583,2.227184486,90.41837767,1793.829646,0,34135,8226183
test,2332,131.16883,-16,68,4.095332146,-0.001274461,-0.323527974,169.2150239,169.2150239,213.2754007,169.2150239,41.94142708,41.94142708,41.16233373,41.16233373,66.38939996,1,1837.47404,1670.53894,801.5532433,1053.84712,1023.477551,20.69008316,0.033385966,0.03333771,0.03402129,0.03402129,8.951795289,2.229044332,92.77686601,1794.791971,0,89836,8227281
test,2333,131.68831,-16,68,10.61824195,-0.000860094,-0.248905862,171.3156389,171.3156389,214.2594783,171.3156389,42.70876441,42.70876441,42.2248996,42.2248996,158.2189002,1,1832.464295,1672.827955,812.7710733,1034.266286,1039.934642,-1.999489204,0.011764457,0.011740432,0.011863113,0.011863113,-57.84406615,2.174436481,92.62977935,1795.632006,0,145509,8228239
test,2334,132.20779,-16,68,12.9760858,-0.000608196,-0.241946593,176.1752215,176.1752215,216.8152793,176.1752215,43.51915294,43.51915294,42.76256132,42.76256132,227.5652,1,1829.607155,1662.698095,828.2775386,1016.655917,1057.531078,27.96471074,0.013039522,0.013003515,0.013219559,0.013219559,-119.2163575,2.135703942,91.77595907,1796.256973,0,201156,8229056
test,2335,132.72727,-16,68,9.086230499,-0.000627641,-0.312190793,179.1068931,179.1068931,218.4575337,179.1068931,44.21704305,44.21704305,42.94227305,42.94227305,215.8405,1,1828.340905,1651.09098,844.8862648,1001.181885,1076.836557,41.66799686,0.01283342,0.012790578,0.013234637,0.013234637,-137.167778,2.146372544,89.86202135,1796.870899,0,256783,8229734
test,2336,133.24675,-16,68,7.567366353,-0.000552775,-0.141247286,179.5597735,179.5597735,218.9252052,179.5597735,44.77028953,44.77028953,42.66175437,42.66175437,194.6525,1,1829.120125,1637.5845,862.9122113,988.454625,1098.426403,34.46398494,0.012674587,0.012625523,0.013437393,0.013437393,-109.0489183,2.194193069,86.43942063,1797.470628,0,312392,8230273
test,2337,133.76623,-16,68,8.66913206,0.000313682,0.037956775,177.7542487,177.7542487,218.3227244,177.7542487,45.09590897,45.09590897,44.27146828,44.27146828,225.0534999,1,1831.496725,1624.87671,883.0946306,978.8422592,1122.541131,41.3079959,0.012582798,0.01252313,0.012881237,0.012881237,-45.74384366,2.229560928,81.34931167,1797.562402,0,367988,8230673
test,2338,134.28571,-16,68,14.00685745,0.002392111,0.208359973,173.800427,173.800427,216.7022664,173.800427,45.2049993,45.2049993,47.6792568,47.6792568,222.3213,1,1835.392825,1612.92867,905.3283841,972.1929216,1148.990715,61.51512069,0.012347976,0.012283621,0.011553782,0.011553782,34.21363505,2.186429396,76.08898694,1797.170985,0,423575,8230933
test,2339,134.80519,-16,68,22.81047586,0.005040211,0.354141431,171.9993575,171.9993575,215.7618174,171.9993575,44.82731178,44.82731178,49.60077093,49.60077093,165.8792996,1,1841.27266,1603.42215,930.1257317,969.1905988,1177.350696,48.42433263,0.035281701,0.035069108,0.031050336,0.031050336,91.39312524,2.01042171,70.68939041,1796.933522,0,479157,8231055
test,2340,135.32468,-16,68,26.31993915,0.007539198,0.463181067,171.7098434,171.7098434,215.2988295,171.7098434,44.10781801,44.10781801,50.4787103,50.4787103,79.70000094,1,1848.54552,1595.6298,956.7236261,968.7490292,1207.977166,11.95262118,0.035857277,0.035706488,0.03055816,0.03055816,86.66129692,1.686247278,69.23714102,1796.804157,0,534738,8231037
test,2341,135.84416,-16,68,26.65276868,0.00931198,0.517180932,173.8479716,173.8479716,215.6026905,173.8479716,42.90651422,42.90651422,48.56377313,48.56377313,112.9016001,1,1829.83416,1589.73048,985.6268741,963.5580642,1239.9626,-2.250448221,0.036869583,0.036788493,0.031887422,0.031887422,30.72044004,1.251802779,70.15336896,1796.576886,0,590321,8230881
test,2342,136.36364,-16,68,26.17788208,0.01010311,0.508302721,177.2227725,177.2227725,216.2971906,177.2227725,41.4597625,41.4597625,45.22611354,45.22611354,13.18160001,1,1797.88614,1584.79542,1015.704763,955.9476854,1273.067318,-5.109912211,0.036726646,0.036788716,0.033545617,0.033545617,-19.45540748,0.788907671,70.22416275,1796.299739,0,645910,8230586
test,2343,136.88312,-16,68,25.35684412,0.009859079,0.446722502,177.9627873,177.9627873,215.5458243,177.9627873,40.39038422,40.39038422,42.91713094,42.91713094,1.012800015,1,1751.76268,1575.07136,1047.698252,918.7795892,1306.651713,-1.240729994,0.029429443,0.029560023,0.027915531,0.027915531,-27.227778,0.393666475,69.9326409,1796.179871,0,701509,8230152
test,2344,141.55844,-16,68,16.71774172,0.001362185,0.163185257,140.3798094,140.3798094,178.1269838,140.3798094,36.16789051,36.16789051,35.51646227,35.51646227,4.006399984,1.77922,1300.15274,1419.06496,1181.22736,482.0114974,998.5487011,0.068499182,0.011897219,0.011916556,0.01218098,0.01218098,-3.385822508,-0.233385465,46.94308088,1796.079694,0,1203009,8219939
test,2345,142.07792,-16,68,18.02900109,0.003047683,0.40392998,117.9673538,117.9673538,155.229533,117.9673538,35.83802059,35.83802059,35.52944908,35.52944908,35.08759999,2.03896,1252.62032,1410.75328,1152.13648,434.5570041,962.1954638,-1.225690438,0.01206403,0.012086451,0.01221059,0.01221059,-5.585735556,-0.657989792,41.67073876,1796.468005,0,1258927,8218096
test,2346,142.5974,-16,68,23.75624114,0.005758987,0.732023558,97.16478066,97.16478066,133.8220217,97.16478066,35.50425477,35.50425477,35.44162671,35.44162671,61.34399998,2.2987,1205.4288,1403.2695,1123.8735,386.2892203,929.1243346,-4.206110034,0.012280564,0.0123042,0.012334365,0.012334365,-25.98121407,-1.04743922,36.99087878,1796.654357,0,1314898,8216109
test,2347,143.11688,-16,68,31.15944143,0.009007453,0.81890061,83.33858476,83.33858476,118.8711185,83.33858476,35.15360617,35.15360617,34.9169508,34.9169508,110.0384,2.55844,1159.71456,1399.3734,1099.1982,334.4970659,897.117631,-14.49375703,0.012402872,0.012427742,0.012497938,0.012497938,-48.93481102,-1.324943136,32.93612397,1795.965532,0,1370927,8213978
test,2348,143.63636,-16,68,44.33558483,0.012429535,0.759094437,71.76622417,71.76622417,106.0061304,71.76622417,34.8343203,34.8343203,34.27636936,34.27636936,165.6616002,2.81818,1114.47758,1396.43182,1075.286517,282.4662804,868.7774034,-20.47343938,0.011085715,0.01110261,0.01129742,0.01129742,-50.91212433,-1.442545474,31.03458054,1795.400584,0,1427017,8211701
test,2349,144.15584,-16,68,49.93417022,0.015868468,0.699808271,66.52628793,66.52628793,99.00177453,66.52628793,34.60315186,34.60315186,33.31013723,33.31013723,227.7519999,3.07792,1070.58152,1396.17208,1053.520308,229.7650321,842.1456422,-14.34937126,0.020663785,0.020693032,0.021500535,0.021500535,-31.01794165,-1.387544188,29.45813695,1795.183679,0,1483174,8209278
test,2350,144.67532,-16,68,37.85113863,0.019999015,0.657382836,61.6453021,61.6453021,93.06571076,61.6453021,34.40003426,34.40003426,32.48240773,32.48240773,407.8464001,3.33766,1027.570824,1396.70128,1033.077763,177.4415994,819.5004487,-9.77087063,0.009871866,0.00988121,0.010479031,0.010479031,-11.68924349,-1.175068917,28.64028748,1794.231584,0,1539400,8206707
test,2351,145.19481,-16,68,33.82622979,0.025639243,0.630572099,57.46886955,57.46886955,89.22667205,57.46886955,34.25197869,34.25197869,31.92655359,31.92655359,237.3684001,3.597405,986.297337,1398.77924,1015.233278,125.8588408,799.3513219,-8.226349556,0.010268248,0.010282122,0.011023896,0.011023896,-11.93938476,-0.83266893,28.40785253,1791.836236,0,1595701,8203988
test,2352,125.09353,-15.5,68,23.72980381,0.014612238,0.728473869,150.8811548,150.8811548,205.6087256,150.8811548,35.1858654,35.1858654,37.44900008,37.44900008,87.68629961,2,1966.51056,1413.90295,542.9508806,1280.18002,784.6571694,-35.4408182,0.03826787,0.038280437,0.036023146,0.036023146,-69.75306244,-7.273924232,80.31044413,1793.554859,0,-567098,8261538
test,2353,125.61151,-15.5,68,28.85802741,0.016144952,0.781234053,144.0060736,144.0060736,209.0883367,144.0060736,35.38356036,35.38356036,38.32176081,38.32176081,320.6867004,2,1942.20507,1422.56473,563.2164923,1292.43886,795.2664488,-46.35526686,0.038053748,0.03805628,0.035099677,0.035099677,-57.54347377,-6.746598164,85.98841734,1792.661065,0,-510857,8264093
test,2354,126.1295,-15.5,68,32.17627958,0.017336359,0.843409114,129.8084717,129.8084717,211.4113246,129.8084717,35.6788145,35.6788145,39.16608506,39.16608506,486.6650001,1.93525,1919.9315,1434.4785,584.661291,1285.187,807.6560996,-36.13121437,0.030423714,0.030446028,0.027364779,0.027364779,-17.47629749,-5.951585987,90.67978045,1793.418322,0,-454687,8266506
test,2355,126.64748,-15.5,68,30.06450098,0.01730885,0.878282183,120.0592098,120.0592098,213.7731899,120.0592098,36.03305517,36.03305517,38.97508335,38.97508335,339.6967997,1.67626,1898.39576,1447.71936,606.3711378,1269.38144,825.3857703,-24.77556481,0.030126877,0.030133312,0.027639735,0.027639735,11.16017913,-4.941782761,92.4110272,1793.744358,0,-398587,8268777
